 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,Ceramide:background,17.314,23.699,10,42,410.325,7963.000
2,Ceramide:background,31.381,23.635,11,43,741.708,14394.000
3,Ceramide:background,33.442,23.946,11,60,800.812,15541.000
4,Ceramide:Cntl,4013.594,76.557,8,941,307270.364,5963057.000
5,Ceramide:Expt,4264.489,64.412,9,917,274684.507,5330678.000
