 ,Label,Area,Mean,Min,Max,IntDen,RawIntDen
1,Ceramide:background,17.211,22.665,8,48,390.075,7570
2,Ceramide:background,12.882,23.776,11,46,306.288,5944
3,Ceramide:background,19.014,23.268,8,42,442.428,8586
4,Ceramide:Cntl,3532.004,73.753,8,243,260494.811,5055305
5,Ceramide:Expt,3639.133,63.709,10,194,231845.100,4499313
