,Embryo,ExptDate,Cntl CTCF,Expt CTCF,Expt/Cntl CTCF,Norm Cntl CTCF,Norm Expt CTCF,ID
0,Emb1,20190327,1.001269464350248,1.0118609832626566,1.0105780904037474,1.1924565919944716,1.2050705056271336,20190327Emb1
1,Emb2,20190327,0.9071478116748083,0.805220445464613,0.8876397375395599,1.0803629057508037,0.9589730461081197,20190327Emb2
2,Emb3,20190327,0.779958455089294,0.7221792432525619,0.9259201416950892,0.9288874117983804,0.860075563951141,20190327Emb3
3,Emb5,20190327,0.875833956040319,0.8223592705123032,0.9389442654521217,1.0430698344032805,0.9793844394790545,20190327Emb5
4,Emb6,20190327,0.71643038538183,0.6934142804958313,0.9678739130058924,0.8532289919658043,0.8258180831440162,20190327Emb6
5,Emb7,20190327,0.757377098430962,0.5958751834529679,0.7867615546963681,0.9019942640872595,0.7096544095404986,20190327Emb7
