,Embryo,ExptDate,Cntl CTCF,Expt CTCF,Expt/Cntl CTCF,Norm Cntl CTCF,Norm Expt CTCF,ID
0,Emb1,20190507,0.5044823485520603,0.4028902573834116,0.7986211183399515,1.305036387882958,1.0422296195654186,20190507Emb1
1,Emb2,20190507,0.4242782024285499,0.370846123898704,0.874063578510508,1.097557713057804,0.9593352222971134,20190507Emb2
2,Emb4,20190507,0.34941353334075925,0.25674406857057636,0.7347857025337119,0.9038916361240915,0.6641666508637868,20190507Emb4
3,Emb5,20190507,0.3825680972826177,0.24958890801739908,0.6524038721216688,0.9896585861327546,0.6456570936714652,20190507Emb5
4,Emb6,20190507,0.2720864859952212,0.1730578419652898,0.6360398287783,0.7038556768023917,0.4476802441580277,20190507Emb6
