 ,Label,Area,Mean,IntDen,RawIntDen
1,Background1a:background,17.108,11.169,191.070,3708
2,Background1b:background,28.959,10.815,313.193,6078
3,Background1c:background,35.452,10.484,371.679,7213
4,CntlSide1:Cntl,2348.125,56.236,132048.648,2562608
5,ExptSide1:Expt,2386.978,62.352,148833.347,2888341
