,Embryo,ExptDate,Cntl Counts,Expt Counts,Expt/Cntl Counts,Norm Cntl Counts,Norm Expt Counts,ID
0,Emb1,20181102,20.0,15.0,0.75,1.0344827586206895,0.7758620689655171,20181102Emb1
1,Emb2,20181102,10.333333333333334,15.333333333333334,1.4838709677419355,0.5344827586206896,0.793103448275862,20181102Emb2
2,Emb4,20181102,19.333333333333332,16.666666666666668,0.8620689655172415,0.9999999999999998,0.8620689655172413,20181102Emb4
3,Emb5,20181102,30.333333333333332,21.0,0.6923076923076923,1.568965517241379,1.086206896551724,20181102Emb5
4,Emb6,20181102,16.666666666666668,17.666666666666668,1.06,0.8620689655172413,0.9137931034482758,20181102Emb6
