Embryo,CntlSide,ExptSide,ID
Emb1,1.0869565217391304,1.1391304347826086,20180616_Emb1
Emb2,0.5391304347826087,0.5304347826086956,20180616_Emb2
Emb3,1.5043478260869563,1.3391304347826087,20180616_Emb3
Emb4,0.8434782608695652,0.7826086956521738,20180616_Emb4
Emb5,1.4173913043478261,1.182608695652174,20180616_Emb5
Emb9,0.608695652173913,0.5217391304347826,20180616_Emb9
