,Embryo,ExptDate,Cntl Counts,Expt Counts,Expt/Cntl Counts,Norm Cntl Counts,Norm Expt Counts,ID
0,Emb2,20181102,42.666666666666664,41.333333333333336,0.9687500000000001,1.248780487804878,1.2097560975609758,20181102Emb2
1,Emb3,20181102,38.333333333333336,37.666666666666664,0.9826086956521738,1.1219512195121952,1.102439024390244,20181102Emb3
2,Emb6,20181102,37.666666666666664,23.0,0.6106194690265487,1.102439024390244,0.6731707317073171,20181102Emb6
3,Emb7,20181102,18.0,15.666666666666666,0.8703703703703703,0.526829268292683,0.4585365853658537,20181102Emb7
