Embryo,Cntl,Expt,ID
Emb1,0.9193979237675848,0.5486579945953971,20180616_Emb1
Emb2,1.7328111951866325,1.3401521546015318,20180616_Emb2
Emb3,1.2627323103091528,0.9928841511746317,20180616_Emb3
Emb4,0.9478502222068871,0.7863638262603887,20180616_Emb4
Emb5,0.4985986595715979,0.2712219210661417,20180616_Emb5
Emb9,0.6386096889581446,0.695538852483761,20180616_Emb9
