Embryo,Cntl Area,Expt Area,ID
Emb2,1.0162034173106138,0.5064708713127184,20180630_Emb2
Emb3,1.494977647318413,0.6054082260270943,20180630_Emb3
Emb4,1.0643318542317617,0.6771382655886895,20180630_Emb4
Emb5,0.9733858435494223,0.5732674927002833,20180630_Emb5
Emb7,0.5535588490396802,0.5489176928634251,20180630_Emb7
Emb8,0.8975423885501101,0.6602103161738423,20180630_Emb8
