 ,Label,Area,Mean,IntDen,RawIntDen
1,Background2a:background,28.959,15.278,442.428,8586.000
2,Background2b:background,12.522,16.103,201.633,3913.000
3,Background2c:background,12.522,16.103,201.633,3913.000
4,CntlSide2:Cntl,2978.789,58.883,175399.642,3403901.000
5,ExptSide2:Expt,2482.461,58.259,144625.127,2806674.000
