 ,Label,Area,Mean,IntDen,RawIntDen
1,Background2a:background,15.253,14.365,219.101,4252
2,Background2b:background,17.211,15.650,269.342,5227
3,Background2c:background,14.067,15.341,215.803,4188
4,CntlSide2:Cntl,4284.534,172.653,739736.527,14355730
5,ExptSide2:Expt,3209.690,156.477,502242.008,9746782
