 ,Label,Area,Mean,IntDen,RawIntDen
1,Background2a:background,13.140,15.522,203.952,3958
2,Background2b:background,18.035,16.366,295.158,5728
3,Background2c:background,13.140,15.522,203.952,3958
4,CntlSide2:Cntl,3748.478,153.050,573703.879,11133610
5,ExptSide2:Expt,3687.570,125.650,463344.048,8991907
