 ,Label,Area,Mean,IntDen,RawIntDen
1,Background1a:background,15.253,11.037,168.345,3267.000
2,Background1b:background,17.211,11.066,190.451,3696.000
3,Background1c:background,14.067,10.667,150.052,2912.000
4,CntlSide1:Cntl,4284.534,91.123,390418.444,7576673.000
5,ExptSide1:Expt,3209.690,133.270,427755.436,8301255.000
