 ,Label,Area,Mean,IntDen,RawIntDen
1,Background2a:background,21.230,15.442,327.828,6362.000
2,Background2b:background,25.610,15.885,406.822,7895.000
3,Background2c:background,42.718,15.148,647.101,12558.000
4,CntlSide2:Cntl,4481.581,138.962,622771.656,12085846.000
5,ExptSide2:Expt,4263.046,125.234,533877.006,10360708.000
