 ,Label,Area,Mean,IntDen,RawIntDen
1,Background2a:background,16.695,13.944,232.808,4518
2,Background2b:background,14.016,14.577,204.313,3965
3,Background2c:background,35.400,14.231,503.799,9777
4,CntlSide2:Cntl,5862.816,102.430,600528.335,11654180
5,ExptSide2:Expt,5072.825,101.679,515799.805,10009892
