,Embryo,ExptDate,Cntl CTCF,Expt CTCF,Expt/Cntl CTCF,Norm Cntl CTCF,Norm Expt CTCF
0,Emb1,20190322,142102.624064,156582.95015144444,1.1610064100713269,0.6304606591612916,0.6947049051074398
1,Emb2,20190322,337525.2461235556,275796.0749922222,0.9441078363847941,1.4974838822032943,1.2236126980694049
2,Emb3,20190322,202958.59034222222,231107.15091044447,1.1615794622782116,0.90045773251854,1.0253432521715076
3,Emb5,20190322,169503.46917477777,148725.0879261111,0.89837478153528,0.7520288214940085,0.6598422624869132
4,Emb6,20190322,195741.100252,267694.95309577783,1.3532687470070242,0.8684362016724789,1.1876707956279835
5,Emb7,20190322,322427.97876755556,291231.50998088886,0.9775661281789185,1.430502479210263,1.292094434993652
6,Emb8,20190322,207505.36720266668,181649.61162,0.8925428030116223,0.9206302237401242,0.8059170943019258
