,Embryo,ExptDate,Cntl CTCF,Expt CTCF,Expt/Cntl CTCF,Norm Cntl CTCF,Norm Expt CTCF
0,Emb1,20190322,1128505.880854889,882795.8922761111,0.7857374694615586,0.732318883639459,0.5728708314957125
1,Emb2,20190322,1235347.9242164446,800438.5816077777,0.6468990495766698,0.8016516600544309,0.519426879779224
2,Emb3,20190322,2376291.9468382224,1675127.9823386667,0.6941228038912207,1.5420420001637287,1.0870371832268835
3,Emb5,20190322,1714791.8745677776,694179.543931111,0.41011032728742475,1.1127761871353208,0.4504724319840283
4,Emb6,20190322,1525251.142809111,1150041.504013111,0.7375056571318129,0.9897779294917158,0.7462939490576047
5,Emb7,20190322,1232038.544890111,1216494.8810697778,1.0397502645986192,0.7995041116766022,0.7894173954886896
6,Emb8,20190322,1574796.4024935558,1352260.5434755555,0.8933792987677173,1.0219292278387426,0.8775195135337044
