,Embryo,ExptDate,Cntl CTCF,expt CTCF,Expt/Cntl CTCF,Norm Cntl CTCF,Norm Expt CTCF,ID
0,Emb1,20180616,1.1427107878845564,0.6819217153700641,0.596757922126973,0.9193979237675848,0.5486579945953971,20180616Emb1
1,Emb2,20180616,2.153694276350626,1.6656621522423922,0.7733976779029238,1.7328111951866325,1.3401521546015318,20180616Emb2
2,Emb3,20180616,1.5694377765045064,1.2340461092379662,0.786298206728824,1.2627323103091528,0.9928841511746317,20180616Emb3
3,Emb4,20180616,1.1780738744504562,0.9773639946755823,0.8296287829415618,0.9478502222068871,0.7863638262603887,20180616Emb4
4,Emb5,20180616,0.6197034519965621,0.33709910268559695,0.5439684119872662,0.4985986595715979,0.2712219210661417,20180616Emb5
5,Emb9,20180616,0.7937218063639503,0.864478513143735,1.0891454741604267,0.6386096889581446,0.695538852483761,20180616Emb9
