Embryo,CntlSide,ExptSide,ID
Emb2,1.358372456964006,1.0516431924882628,20171016_Emb2
Emb3,1.0187793427230045,0.9968701095461656,20171016_Emb3
Emb5,1.3255086071987479,0.898278560250391,20171016_Emb5
Emb6,1.139280125195618,1.4021909233176835,20171016_Emb6
Emb7,0.7339593114241,0.7120500782472613,20171016_Emb7
Emb8,0.9201877934272299,0.6682316118935836,20171016_Emb8
Emb9,0.5039123630672926,0.5367762128325507,20171016_Emb9
